Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Channel,Postal Code,Product ID,Sales,Quantity,Unit Cost,,
2406,CA-2017-108574,10-7-2017,10-11-2017,Standard Class,MG-18145,Consumer,90045,TEC-PH-10003555,128.744,7,22.5302,,
2407,CA-2017-108574,10-7-2017,10-11-2017,Standard Class,MG-18145,Consumer,90045,TEC-PH-10000702,79.92,10,5.2947,,
3386,CA-2017-148404,10-7-2017,10-11-2017,Standard Class,Dp-13240,Home Office,28205,OFF-ST-10003208,580.672,4,128.8366,,
3387,CA-2017-148404,10-7-2017,10-11-2017,Standard Class,Dp-13240,Home Office,28205,OFF-FA-10003112,18.936,3,4.3395,,
3388,CA-2017-148404,10-7-2017,10-11-2017,Standard Class,Dp-13240,Home Office,28205,TEC-PH-10004447,222.384,2,102.8526,,
3389,CA-2017-148404,10-7-2017,10-11-2017,Standard Class,Dp-13240,Home Office,28205,OFF-BI-10002854,50.454,6,14.015,,
3390,CA-2017-148404,10-7-2017,10-11-2017,Standard Class,Dp-13240,Home Office,28205,FUR-TA-10001039,154.764,3,63.6252,,
4181,CA-2017-128426,10-7-2017,10-11-2017,Standard Class,JK-15730,Consumer,77036,OFF-BI-10000756,4.24,5,2.12,,
5281,CA-2017-152709,10-7-2017,10-12-2017,Standard Class,DB-13210,Consumer,48234,OFF-ST-10001837,85.52,2,31.6424,,
3051,US-2017-148054,10-6-2017,10-11-2017,Standard Class,NZ-18565,Home Office,83642,FUR-FU-10003247,41.96,2,19.5114,,
3052,US-2017-148054,10-6-2017,10-11-2017,Standard Class,NZ-18565,Home Office,83642,OFF-AP-10004336,227.84,4,40.4416,,
3053,US-2017-148054,10-6-2017,10-11-2017,Standard Class,NZ-18565,Home Office,83642,OFF-PA-10001295,37.94,2,9.8644,,
4182,US-2017-136868,10-6-2017,10-12-2017,Standard Class,CR-12820,Home Office,10035,TEC-AC-10001539,319.96,4,51.1936,,
4183,US-2017-136868,10-6-2017,10-12-2017,Standard Class,CR-12820,Home Office,10035,OFF-PA-10002377,17.04,3,3.124,,
4184,US-2017-136868,10-6-2017,10-12-2017,Standard Class,CR-12820,Home Office,10035,OFF-ST-10000991,344.91,3,111.5209,,
5653,CA-2017-109099,10-6-2017,10-11-2017,Standard Class,MM-18280,Corporate,10009,OFF-PA-10001033,40.99,1,20.9049,,
8329,CA-2017-118577,10-6-2017,10-11-2017,Standard Class,XP-21865,Consumer,7109,OFF-PA-10001357,143.7,3,24.908,,
8330,CA-2017-118577,10-6-2017,10-11-2017,Standard Class,XP-21865,Consumer,7109,OFF-PA-10004888,6.48,1,3.3696,,
9872,CA-2017-146269,10-6-2017,10-6-2017,Same Day,MH-17455,Consumer,60623,OFF-ST-10003208,290.336,2,128.8366,,
9873,CA-2017-146269,10-6-2017,10-6-2017,Same Day,MH-17455,Consumer,60623,OFF-AR-10004790,19.152,2,8.9775,,
9960,CA-2017-137421,10-6-2017,10-11-2017,Standard Class,AJ-10945,Consumer,85224,OFF-AR-10001761,9.344,2,3.7376,,
975,US-2017-103247,10-5-2017,10-8-2017,Second Class,PO-19195,Home Office,10011,TEC-PH-10003555,160.93,7,22.5302,,
976,US-2017-103247,10-5-2017,10-8-2017,Second Class,PO-19195,Home Office,10011,OFF-BI-10004492,75.792,3,16.7374,,
4835,CA-2017-167661,10-5-2017,10-10-2017,Standard Class,MP-18175,Home Office,94110,OFF-BI-10002571,39.92,5,5.2894,,
4836,CA-2017-167661,10-5-2017,10-10-2017,Standard Class,MP-18175,Home Office,94110,OFF-PA-10002581,61.96,2,17.039,,
4837,CA-2017-167661,10-5-2017,10-10-2017,Standard Class,MP-18175,Home Office,94110,OFF-BI-10001097,19.936,4,3.1773,,
6339,CA-2017-143112,10-5-2017,10-9-2017,Standard Class,TS-21370,Corporate,10035,TEC-PH-10003095,87.8,4,10.975,,
6340,CA-2017-143112,10-5-2017,10-9-2017,Standard Class,TS-21370,Corporate,10035,FUR-CH-10002880,221.382,2,109.4611,,
6341,CA-2017-143112,10-5-2017,10-9-2017,Standard Class,TS-21370,Corporate,10035,TEC-MA-10001047,5199.96,4,961.9926,,
7564,CA-2017-157672,10-5-2017,10-7-2017,First Class,RB-19795,Home Office,80219,TEC-AC-10001714,63.824,2,25.1307,,
7956,CA-2017-131807,10-5-2017,10-10-2017,Standard Class,GG-14650,Corporate,95928,FUR-CH-10001190,435.168,4,123.7509,,
7957,CA-2017-131807,10-5-2017,10-10-2017,Standard Class,GG-14650,Corporate,95928,OFF-FA-10002780,14.9,5,1.6092,,
7958,CA-2017-131807,10-5-2017,10-10-2017,Standard Class,GG-14650,Corporate,95928,OFF-AP-10004052,15.8,4,2.923,,
7959,CA-2017-131807,10-5-2017,10-10-2017,Standard Class,GG-14650,Corporate,95928,FUR-FU-10004666,72.9,5,9.1854,,
7960,CA-2017-131807,10-5-2017,10-10-2017,Standard Class,GG-14650,Corporate,95928,FUR-TA-10004086,206.352,3,67.0644,,
7961,CA-2017-131807,10-5-2017,10-10-2017,Standard Class,GG-14650,Corporate,95928,TEC-PH-10000702,7.992,1,5.2947,,
5582,CA-2017-163818,10-4-2017,10-8-2017,Standard Class,PS-18970,Home Office,20735,FUR-FU-10000076,19.98,1,11.3886,,
1897,CA-2017-141789,10-3-2017,10-6-2017,First Class,AC-10450,Consumer,55407,OFF-BI-10001359,1793.98,2,475.4047,,
2978,CA-2017-134607,10-3-2017,10-8-2017,Second Class,HL-15040,Consumer,14609,OFF-ST-10002214,22.58,2,8.3546,,
3040,CA-2017-101749,10-3-2017,10-8-2017,Standard Class,AS-10045,Corporate,91104,FUR-TA-10001520,171.288,3,59.2371,,
4330,CA-2017-149853,10-3-2017,10-9-2017,Standard Class,PO-18850,Consumer,33012,OFF-PA-10000556,15.552,3,3.3696,,
4331,CA-2017-149853,10-3-2017,10-9-2017,Standard Class,PO-18850,Consumer,33012,OFF-AP-10000804,17.92,5,3.36,,
6372,CA-2017-143035,10-3-2017,10-5-2017,Second Class,CC-12430,Home Office,10009,FUR-FU-10001934,83.92,4,15.5252,,
6373,CA-2017-143035,10-3-2017,10-5-2017,Second Class,CC-12430,Home Office,10009,OFF-AR-10001130,6.63,3,1.1713,,
6374,CA-2017-143035,10-3-2017,10-5-2017,Second Class,CC-12430,Home Office,10009,TEC-AC-10002049,371.97,3,101.6718,,
8115,CA-2017-144820,10-3-2017,10-7-2017,Second Class,LW-16825,Corporate,77506,OFF-AR-10004817,20.64,5,3.6636,,
750,CA-2017-126074,10-2-2017,10-6-2017,Standard Class,RF-19735,Consumer,48183,OFF-BI-10003638,58.05,3,10.449,,
751,CA-2017-126074,10-2-2017,10-6-2017,Standard Class,RF-19735,Consumer,48183,FUR-FU-10003577,157.74,11,9.1776,,
752,CA-2017-126074,10-2-2017,10-6-2017,Standard Class,RF-19735,Consumer,48183,OFF-AR-10003478,56.98,7,4.884,,
753,CA-2017-126074,10-2-2017,10-6-2017,Standard Class,RF-19735,Consumer,48183,OFF-BI-10000546,2.88,1,1.4688,,
3128,CA-2017-147564,10-2-2017,10-6-2017,Standard Class,BP-11155,Consumer,10011,OFF-PA-10004438,49.12,4,6.5084,,
3192,CA-2017-123981,10-2-2017,10-8-2017,Standard Class,RW-19630,Corporate,10035,TEC-PH-10002115,65.99,1,48.8326,,
3978,CA-2017-101308,10-2-2017,10-7-2017,Standard Class,FG-14260,Home Office,98105,OFF-FA-10002780,8.94,3,1.6092,,
3979,CA-2017-101308,10-2-2017,10-7-2017,Standard Class,FG-14260,Home Office,98105,TEC-PH-10003800,84.784,2,52.4601,,
4136,CA-2017-105914,10-2-2017,10-8-2017,Standard Class,PV-18985,Home Office,90036,OFF-BI-10002854,112.12,5,14.015,,
4137,CA-2017-105914,10-2-2017,10-8-2017,Standard Class,PV-18985,Home Office,90036,OFF-ST-10003716,1575.14,7,195.7674,,
5317,US-2017-162558,10-2-2017,10-5-2017,First Class,Dp-13240,Home Office,37918,FUR-FU-10002364,11.808,2,5.2398,,
5318,US-2017-162558,10-2-2017,10-5-2017,First Class,Dp-13240,Home Office,37918,FUR-FU-10004864,9.656,1,8.0869,,
5319,US-2017-162558,10-2-2017,10-5-2017,First Class,Dp-13240,Home Office,37918,OFF-PA-10003172,20.736,4,3.3696,,
5320,US-2017-162558,10-2-2017,10-5-2017,First Class,Dp-13240,Home Office,37918,OFF-BI-10000977,27.36,3,16.416,,
5321,US-2017-162558,10-2-2017,10-5-2017,First Class,Dp-13240,Home Office,37918,FUR-TA-10000198,2314.116,7,473.8428,,
5322,US-2017-162558,10-2-2017,10-5-2017,First Class,Dp-13240,Home Office,37918,OFF-BI-10003984,34.236,4,15.1209,,
5323,US-2017-162558,10-2-2017,10-5-2017,First Class,Dp-13240,Home Office,37918,FUR-FU-10003691,19.76,2,6.916,,
5556,CA-2017-116113,10-2-2017,10-6-2017,Second Class,JW-15220,Corporate,36116,FUR-FU-10002963,10.16,2,3.3528,,
5785,CA-2017-141117,10-2-2017,10-8-2017,Standard Class,JK-16090,Consumer,97477,FUR-BO-10001972,217.764,6,100.4134,,
5786,CA-2017-141117,10-2-2017,10-8-2017,Standard Class,JK-16090,Consumer,97477,OFF-SU-10004664,39.072,6,5.7794,,
5787,CA-2017-141117,10-2-2017,10-8-2017,Standard Class,JK-16090,Consumer,97477,OFF-BI-10003676,22.638,7,5.6056,,
5788,CA-2017-141117,10-2-2017,10-8-2017,Standard Class,JK-16090,Consumer,97477,OFF-AR-10003727,95.144,7,12.0629,,
7206,CA-2017-137414,10-2-2017,10-6-2017,Standard Class,CM-12115,Consumer,94109,FUR-FU-10001424,17.46,2,5.7618,,
7207,CA-2017-137414,10-2-2017,10-6-2017,Standard Class,CM-12115,Consumer,94109,TEC-MA-10002930,369.16,11,30.6235,,
9420,CA-2017-152926,10-2-2017,10-4-2017,Second Class,SC-20695,Corporate,77041,OFF-AP-10004708,15.224,2,27.0226,,
9421,CA-2017-152926,10-2-2017,10-4-2017,Second Class,SC-20695,Corporate,77041,OFF-AP-10001947,21.984,6,13.0072,,
429,CA-2017-152275,10-1-2017,10-8-2017,Standard Class,KH-16630,Corporate,78207,OFF-AR-10000369,6.672,6,1.0286,,
567,CA-2017-156951,10-1-2017,10-8-2017,Standard Class,EB-13840,Corporate,98105,OFF-PA-10004530,91.84,8,5.8548,,
568,CA-2017-156951,10-1-2017,10-8-2017,Standard Class,EB-13840,Corporate,98105,OFF-BI-10001107,81.088,7,7.6744,,
569,CA-2017-156951,10-1-2017,10-8-2017,Standard Class,EB-13840,Corporate,98105,OFF-PA-10004451,19.44,3,3.3696,,
570,CA-2017-156951,10-1-2017,10-8-2017,Standard Class,EB-13840,Corporate,98105,FUR-CH-10004997,451.152,3,150.384,,
2214,CA-2017-129378,10-1-2017,10-2-2017,First Class,NS-18505,Consumer,95123,OFF-BI-10002012,1.44,1,0.936,,
2215,CA-2017-129378,10-1-2017,10-2-2017,First Class,NS-18505,Consumer,95123,OFF-BI-10001922,61.776,13,3.1482,,
2216,CA-2017-129378,10-1-2017,10-2-2017,First Class,NS-18505,Consumer,95123,OFF-AP-10000576,241.96,2,90.735,,
2217,CA-2017-129378,10-1-2017,10-2-2017,First Class,NS-18505,Consumer,95123,FUR-CH-10000553,108.608,4,24.7762,,
3296,CA-2017-113418,10-1-2017,10-3-2017,First Class,CM-12655,Home Office,10035,TEC-MA-10002428,1704.89,11,85.2445,,
3582,CA-2017-117807,10-1-2017,10-7-2017,Standard Class,DK-13090,Consumer,68025,OFF-PA-10000994,104.85,1,54.522,,
8992,US-2017-139577,10-1-2017,10-6-2017,Standard Class,TN-21040,Home Office,94110,TEC-AC-10004708,104.75,5,16.5505,,
5266,CA-2017-147452,9-30-2017,10-3-2017,First Class,CS-11845,Corporate,98103,OFF-PA-10001838,11.76,2,2.9988,,
5267,CA-2017-147452,9-30-2017,10-3-2017,First Class,CS-11845,Corporate,98103,OFF-PA-10004039,167.94,3,28.5498,,
5268,CA-2017-147452,9-30-2017,10-3-2017,First Class,CS-11845,Corporate,98103,OFF-AP-10001626,3.89,1,2.8786,,
6694,CA-2017-144225,9-30-2017,10-2-2017,Second Class,CC-12475,Consumer,21215,OFF-PA-10000062,164.88,3,28.0296,,
9141,CA-2017-123029,9-30-2017,10-2-2017,Second Class,BT-11530,Home Office,90049,TEC-AC-10002402,159.98,2,55.993,,
9215,US-2017-120908,9-30-2017,10-2-2017,First Class,BF-10975,Corporate,19120,OFF-LA-10004677,20.664,7,1.9557,,
9688,US-2017-130603,9-30-2017,10-6-2017,Standard Class,SC-20050,Home Office,76017,OFF-BI-10000301,11.646,9,3.235,,
985,CA-2017-100314,9-29-2017,10-5-2017,Standard Class,AS-10630,Home Office,77506,OFF-LA-10001569,7.968,2,2.6892,,
986,CA-2017-100314,9-29-2017,10-5-2017,Standard Class,AS-10630,Home Office,77506,OFF-EN-10000461,27.968,4,4.6322,,
987,CA-2017-100314,9-29-2017,10-5-2017,Standard Class,AS-10630,Home Office,77506,TEC-MA-10003066,336.51,3,97.214,,
4472,CA-2017-121300,9-29-2017,9-29-2017,Same Day,MG-17680,Home Office,44060,FUR-CH-10003774,63.686,1,79.1526,,
4473,CA-2017-121300,9-29-2017,9-29-2017,Same Day,MG-17680,Home Office,44060,TEC-AC-10004571,239.976,3,57.9942,,
4474,CA-2017-121300,9-29-2017,9-29-2017,Same Day,MG-17680,Home Office,44060,FUR-TA-10004442,344.22,2,266.7705,,
4475,CA-2017-121300,9-29-2017,9-29-2017,Same Day,MG-17680,Home Office,44060,OFF-PA-10002787,15.552,3,3.3696,,
4476,CA-2017-121300,9-29-2017,9-29-2017,Same Day,MG-17680,Home Office,44060,FUR-FU-10004586,21.248,4,3.4528,,
4477,CA-2017-121300,9-29-2017,9-29-2017,Same Day,MG-17680,Home Office,44060,OFF-PA-10002606,8.448,2,2.904,,
4843,CA-2017-118402,9-29-2017,10-4-2017,Standard Class,JO-15280,Consumer,38109,OFF-ST-10001418,243.92,5,59.7604,,
5139,CA-2017-128335,9-29-2017,10-5-2017,Standard Class,JA-15970,Consumer,10550,OFF-EN-10001539,23.34,3,4.1234,,
5140,CA-2017-128335,9-29-2017,10-5-2017,Standard Class,JA-15970,Consumer,10550,OFF-PA-10004996,51.55,5,5.4643,,
5791,CA-2017-140186,9-29-2017,10-2-2017,First Class,PG-18820,Consumer,93309,OFF-FA-10002280,35,7,2.6,,
5792,CA-2017-140186,9-29-2017,10-2-2017,First Class,PG-18820,Consumer,93309,FUR-CH-10002961,72.784,1,72.784,,
5793,CA-2017-140186,9-29-2017,10-2-2017,First Class,PG-18820,Consumer,93309,OFF-AP-10002578,97.84,2,36.2008,,
5794,CA-2017-140186,9-29-2017,10-2-2017,First Class,PG-18820,Consumer,93309,FUR-FU-10004848,51.75,1,36.225,,
5795,CA-2017-140186,9-29-2017,10-2-2017,First Class,PG-18820,Consumer,93309,OFF-BI-10003364,46.672,2,15.1684,,
6209,CA-2017-148138,9-29-2017,10-3-2017,Standard Class,ME-18010,Corporate,43302,OFF-ST-10000563,51.168,2,28.782,,
7663,US-2017-141509,9-29-2017,10-1-2017,First Class,SC-20575,Consumer,90036,OFF-AR-10002067,99.2,5,14.6816,,
8591,CA-2017-126676,9-29-2017,10-1-2017,First Class,FH-14365,Corporate,11550,OFF-EN-10004846,7.98,3,1.3566,,
9802,CA-2017-137918,9-29-2017,10-6-2017,Standard Class,JK-15730,Consumer,95240,OFF-SU-10000898,97.3,7,9.869,,
1069,US-2017-139955,9-28-2017,9-30-2017,Second Class,CM-12160,Consumer,78521,OFF-SU-10001935,1.744,1,2.0928,,
4460,US-2017-125717,9-28-2017,10-1-2017,First Class,DS-13030,Home Office,80013,FUR-FU-10001979,32.776,1,29.4984,,
4461,US-2017-125717,9-28-2017,10-1-2017,First Class,DS-13030,Home Office,80013,OFF-ST-10001522,147.184,2,88.3104,,
4462,US-2017-125717,9-28-2017,10-1-2017,First Class,DS-13030,Home Office,80013,TEC-AC-10003657,54.384,2,26.5122,,
4463,US-2017-125717,9-28-2017,10-1-2017,First Class,DS-13030,Home Office,80013,OFF-BI-10001718,76.776,4,33.9094,,
4464,US-2017-125717,9-28-2017,10-1-2017,First Class,DS-13030,Home Office,80013,OFF-PA-10003022,14.352,3,3.0498,,
4465,US-2017-125717,9-28-2017,10-1-2017,First Class,DS-13030,Home Office,80013,OFF-AP-10000891,209.792,2,91.784,,
5462,CA-2017-101574,9-28-2017,10-4-2017,Standard Class,BD-11725,Consumer,90032,FUR-FU-10001706,9.24,3,1.6016,,
6321,CA-2017-160017,9-28-2017,10-2-2017,Standard Class,SP-20860,Corporate,32216,OFF-PA-10001800,10.368,2,3.3696,,
8054,CA-2017-152205,9-28-2017,10-5-2017,Standard Class,SF-20965,Corporate,19134,OFF-BI-10004094,2.655,1,4.5135,,
4564,CA-2017-129490,9-26-2017,9-30-2017,Standard Class,SJ-20125,Home Office,33023,FUR-CH-10003298,419.136,4,119.1918,,
7527,US-2017-106145,9-26-2017,9-26-2017,Same Day,RA-19885,Corporate,94109,OFF-EN-10001028,71.88,6,6.4692,,
7528,US-2017-106145,9-26-2017,9-26-2017,Same Day,RA-19885,Corporate,94109,FUR-FU-10003829,9.24,3,2.0944,,
7529,US-2017-106145,9-26-2017,9-26-2017,Same Day,RA-19885,Corporate,94109,OFF-PA-10002245,35.88,6,3.289,,
7530,US-2017-106145,9-26-2017,9-26-2017,Same Day,RA-19885,Corporate,94109,OFF-BI-10002215,17.04,3,3.834,,
7531,US-2017-106145,9-26-2017,9-26-2017,Same Day,RA-19885,Corporate,94109,OFF-BI-10003925,931.176,3,205.6347,,
7763,CA-2017-156391,9-26-2017,9-28-2017,First Class,SL-20155,Home Office,97301,OFF-AR-10003251,2.224,1,1.668,,
362,CA-2017-144904,9-25-2017,10-1-2017,Standard Class,KW-16435,Consumer,10009,OFF-LA-10001158,20.7,2,5.382,,
363,CA-2017-144904,9-25-2017,10-1-2017,Standard Class,KW-16435,Consumer,10009,FUR-CH-10000785,488.646,3,133.9252,,
364,CA-2017-144904,9-25-2017,10-1-2017,Standard Class,KW-16435,Consumer,10009,OFF-AR-10003732,5.56,2,2.0572,,
365,CA-2017-144904,9-25-2017,10-1-2017,Standard Class,KW-16435,Consumer,10009,FUR-FU-10000023,47.12,8,3.2984,,
2035,CA-2017-162481,9-25-2017,9-29-2017,Standard Class,CT-11995,Consumer,55901,OFF-BI-10002976,8.26,2,2.1889,,
2036,CA-2017-162481,9-25-2017,9-29-2017,Standard Class,CT-11995,Consumer,55901,FUR-CH-10003061,269.97,3,72.8919,,
3143,CA-2017-162572,9-25-2017,9-27-2017,Second Class,RB-19360,Consumer,45231,TEC-AC-10003628,119.96,5,16.7944,,
3144,CA-2017-162572,9-25-2017,9-27-2017,Second Class,RB-19360,Consumer,45231,OFF-AR-10001547,10.608,6,1.6133,,
5152,CA-2017-169929,9-25-2017,9-28-2017,First Class,LS-17200,Corporate,59601,OFF-ST-10002352,39.9,5,5.9052,,
5715,CA-2017-116939,9-25-2017,9-29-2017,Standard Class,AG-10900,Consumer,23223,OFF-ST-10001476,177.55,5,25.9223,,
7086,CA-2017-112004,9-25-2017,9-28-2017,First Class,AH-10075,Corporate,19013,OFF-BI-10003476,8.595,5,2.9796,,
7087,CA-2017-112004,9-25-2017,9-28-2017,First Class,AH-10075,Corporate,19013,OFF-SU-10000157,190.896,2,116.9238,,
7871,CA-2017-122112,9-25-2017,9-29-2017,Standard Class,CA-11965,Corporate,44107,OFF-EN-10004459,24.448,4,3.8964,,
634,CA-2017-144694,9-24-2017,9-26-2017,Second Class,BD-11605,Consumer,33180,TEC-AC-10002857,17.88,3,5.1405,,
635,CA-2017-144694,9-24-2017,9-26-2017,Second Class,BD-11605,Consumer,33180,OFF-LA-10003930,235.944,3,50.1381,,
718,CA-2017-108910,9-24-2017,9-29-2017,Standard Class,KC-16540,Consumer,43055,FUR-FU-10002253,103.056,3,26.1934,,
3494,CA-2017-142034,9-24-2017,9-28-2017,Standard Class,KB-16240,Corporate,56301,TEC-AC-10002305,72,4,14.76,,
3495,CA-2017-142034,9-24-2017,9-28-2017,Standard Class,KB-16240,Corporate,56301,TEC-AC-10000990,655.9,5,76.0844,,
3496,CA-2017-142034,9-24-2017,9-28-2017,Standard Class,KB-16240,Corporate,56301,FUR-CH-10000665,603.92,4,105.686,,
3588,CA-2017-121839,9-24-2017,9-28-2017,Standard Class,MH-18115,Home Office,43130,TEC-PH-10002885,1169.694,3,474.3759,,
5184,CA-2017-163335,9-24-2017,9-27-2017,First Class,AG-10675,Consumer,31907,OFF-ST-10000885,40.29,3,10.0725,,
5185,CA-2017-163335,9-24-2017,9-27-2017,First Class,AG-10675,Consumer,31907,OFF-BI-10002827,38.71,7,2.9862,,
5595,CA-2017-160325,9-24-2017,9-24-2017,Same Day,BP-11095,Corporate,1841,TEC-PH-10000984,391.98,2,141.1128,,
5596,CA-2017-160325,9-24-2017,9-24-2017,Same Day,BP-11095,Corporate,1841,TEC-PH-10001944,437.85,3,102.165,,
6041,CA-2017-122364,9-24-2017,9-29-2017,Standard Class,FA-14230,Corporate,90008,TEC-PH-10001817,859.2,3,261.34,,
6042,CA-2017-122364,9-24-2017,9-29-2017,Standard Class,FA-14230,Corporate,90008,TEC-MA-10001031,506.28,3,109.694,,
7923,CA-2017-134096,9-24-2017,9-29-2017,Standard Class,PP-18955,Home Office,33021,TEC-PH-10000526,383.96,5,69.1128,,
7924,CA-2017-134096,9-24-2017,9-29-2017,Standard Class,PP-18955,Home Office,33021,OFF-BI-10004002,15.57,3,8.996,,
8485,CA-2017-142391,9-24-2017,9-24-2017,Same Day,PB-19150,Consumer,98115,FUR-FU-10002759,199.8,10,12.7872,,
8834,US-2017-132675,9-24-2017,9-28-2017,Standard Class,KF-16285,Home Office,30328,OFF-ST-10004950,15.51,1,11.6325,,
8835,US-2017-132675,9-24-2017,9-28-2017,Standard Class,KF-16285,Home Office,30328,TEC-PH-10003171,89.9,2,32.364,,
8836,US-2017-132675,9-24-2017,9-28-2017,Standard Class,KF-16285,Home Office,30328,OFF-AR-10000614,14.28,4,2.6418,,
8837,US-2017-132675,9-24-2017,9-28-2017,Standard Class,KF-16285,Home Office,30328,OFF-AR-10000034,12.72,3,2.5864,,
8838,US-2017-132675,9-24-2017,9-28-2017,Standard Class,KF-16285,Home Office,30328,OFF-LA-10003766,15.75,5,1.638,,
9353,CA-2017-148411,9-24-2017,9-26-2017,First Class,RO-19780,Consumer,60623,FUR-CH-10003973,520.464,2,267.6672,,
9354,CA-2017-148411,9-24-2017,9-26-2017,First Class,RO-19780,Consumer,60623,OFF-PA-10002109,11.424,3,2.5704,,
9694,CA-2017-130148,9-24-2017,9-28-2017,Second Class,NK-18490,Home Office,94110,OFF-PA-10000551,31.08,6,2.6418,,
9695,CA-2017-130148,9-24-2017,9-28-2017,Second Class,NK-18490,Home Office,94110,OFF-SU-10001574,7.3,2,2.555,,
1078,CA-2017-132521,9-23-2017,9-25-2017,Second Class,DW-13540,Consumer,98105,OFF-AP-10002191,119.96,2,43.1856,,
1079,CA-2017-132521,9-23-2017,9-25-2017,Second Class,DW-13540,Consumer,98105,OFF-ST-10001325,31.44,3,7.6504,,
1080,CA-2017-132521,9-23-2017,9-25-2017,Second Class,DW-13540,Consumer,98105,OFF-BI-10000404,6.88,1,4.558,,
1269,CA-2017-121412,9-23-2017,9-27-2017,Standard Class,BG-11695,Corporate,80027,FUR-FU-10000246,29.328,3,8.554,,
1970,CA-2017-117485,9-23-2017,9-29-2017,Standard Class,BD-11320,Consumer,74133,TEC-AC-10004659,291.96,4,47.4435,,
2329,CA-2017-138422,9-23-2017,9-26-2017,First Class,KN-16705,Home Office,80525,OFF-EN-10004147,14.352,3,3.0498,,
3176,US-2017-132059,9-23-2017,9-29-2017,Standard Class,AP-10915,Consumer,80525,FUR-BO-10001811,180.588,2,210.686,,
3177,US-2017-132059,9-23-2017,9-29-2017,Standard Class,AP-10915,Consumer,80525,TEC-AC-10003280,47.984,2,23.6921,,
3372,CA-2017-123778,9-23-2017,9-30-2017,Standard Class,BS-11755,Consumer,94122,OFF-BI-10000822,25.824,6,2.7976,,
3373,CA-2017-123778,9-23-2017,9-30-2017,Standard Class,BS-11755,Consumer,94122,OFF-AP-10001242,160.96,2,56.336,,
3798,CA-2017-121314,9-23-2017,9-26-2017,First Class,BE-11410,Consumer,33178,OFF-PA-10003395,251.64,3,54.522,,
5415,US-2017-125647,9-23-2017,9-28-2017,Standard Class,LC-16870,Consumer,60653,OFF-AP-10000390,73.176,6,45.1252,,
5416,US-2017-125647,9-23-2017,9-28-2017,Standard Class,LC-16870,Consumer,60653,OFF-PA-10004888,20.736,4,3.3696,,
5417,US-2017-125647,9-23-2017,9-28-2017,Standard Class,LC-16870,Consumer,60653,TEC-PH-10004188,39.984,2,24.4902,,
9253,CA-2017-102309,9-23-2017,9-25-2017,Second Class,DO-13645,Consumer,71603,TEC-AC-10001114,199.95,5,27.1932,,
9254,CA-2017-102309,9-23-2017,9-25-2017,Second Class,DO-13645,Consumer,71603,OFF-PA-10002005,12.96,2,3.3696,,
9324,CA-2017-121853,9-23-2017,9-29-2017,Standard Class,DB-13660,Consumer,90036,OFF-PA-10003641,211.04,8,14.2452,,
9325,CA-2017-121853,9-23-2017,9-29-2017,Standard Class,DB-13660,Consumer,90036,FUR-CH-10003973,594.816,2,267.6672,,
9326,CA-2017-121853,9-23-2017,9-29-2017,Standard Class,DB-13660,Consumer,90036,OFF-BI-10000977,72.96,3,16.416,,
9627,CA-2017-103520,9-23-2017,9-25-2017,First Class,MH-17785,Corporate,79424,OFF-PA-10001846,9.248,2,2.9478,,
1784,CA-2017-166317,9-22-2017,9-26-2017,Standard Class,JE-15610,Corporate,53209,OFF-PA-10004475,219.84,4,28.0296,,
1785,CA-2017-166317,9-22-2017,9-26-2017,Standard Class,JE-15610,Corporate,53209,TEC-AC-10004510,98.16,6,14.724,,
1786,CA-2017-166317,9-22-2017,9-26-2017,Standard Class,JE-15610,Corporate,53209,OFF-BI-10002976,33.04,8,2.1889,,
1787,CA-2017-166317,9-22-2017,9-26-2017,Standard Class,JE-15610,Corporate,53209,TEC-PH-10001615,86.97,3,20.5829,,
1803,CA-2017-158379,9-22-2017,9-26-2017,Second Class,JA-15970,Consumer,19134,OFF-BI-10002498,5.607,1,9.9057,,
1804,CA-2017-158379,9-22-2017,9-26-2017,Second Class,JA-15970,Consumer,19134,OFF-SU-10002881,4663.736,7,816.1538,,
1805,CA-2017-158379,9-22-2017,9-26-2017,Second Class,JA-15970,Consumer,19134,TEC-AC-10002926,79.984,2,28.4943,,
2123,CA-2017-167381,9-22-2017,9-24-2017,Second Class,EH-14005,Home Office,48911,FUR-BO-10001972,241.96,2,100.4134,,
